f.1,f.2,f.3,f.4
2.0068,2.4836,2.6807,6.2798
2.3496,2.9053,3.1774,7.3135
1.395,1.8677,2.2781,5.2388
1.7834,2.3941,2.8026,6.4634
2.342,3.2288,3.7188,8.2125
2.1594,2.6757,2.8762,6.9467
2.1829,2.8644,3.1592,7.1424
2.5749,3.3234,3.6853,8.2801
1.9265,2.3342,2.6225,5.9017
1.793,2.4326,3.0895,7.1605
1.8428,2.5402,2.9032,6.7
1.8126,2.2813,2.5102,5.9595
1.9861,2.5949,2.8907,6.5454
2.3262,3.008,3.365,7.5339
1.8537,2.3611,2.6869,5.8501
2.5877,3.2208,3.5046,8.1137
2.0412,2.8676,3.5992,8.3758
1.9277,2.4279,2.7459,6.5322
1.9272,2.6105,2.9908,6.5334
2.3438,3.1265,3.5499,7.7978
1.8886,2.3599,2.5756,5.9721
2.2753,2.8404,3.1324,7.1482
2.1439,2.8712,3.2352,7.0074
1.7009,2.2795,2.7804,6.4098
1.9082,2.6211,3.0859,6.8308
2.148,2.8468,3.0775,7.4338
1.8299,2.2818,2.4961,5.8017
2.2967,2.8731,3.169,7.261
2.3865,3.1111,3.4877,7.6753
2.1647,2.6015,2.9397,6.5795
1.7718,2.3997,2.7825,6.5904
2.1465,2.8944,3.2475,7.6967
1.8986,2.4221,2.6859,6.223
2.255,2.8791,3.2061,7.31
2.0376,2.8056,3.2053,6.8039
1.7403,2.083,2.2493,5.3364
1.9062,2.4047,2.6482,6.0058
2.2105,3.0264,3.617,8.4997
1.9019,2.4828,2.8332,6.3963
2.3087,3.0216,3.4229,7.6871
2.3333,3.0677,3.341,7.7243
2.189,2.6687,2.9226,6.8096
2.0877,2.7564,3.0925,6.7687
2.4794,3.2076,3.6112,7.8926
1.6429,2.1419,2.5305,5.7338
1.9423,2.5095,2.7499,6.6395
1.9692,2.6568,2.9559,6.6772
1.8831,2.3253,2.5829,5.9312
2.477,3.1779,3.5797,7.8912
2.8411,3.6149,4.1005,8.9326
1.9626,2.5094,2.7279,6.2566
1.7598,2.4429,3.1486,7.4986
2.0042,2.8209,3.368,7.6551
1.7964,2.2323,2.5042,5.8817
1.9013,2.516,2.8598,6.2929
2.193,2.8093,3.0298,7.1409
1.811,2.2219,2.4307,5.6413
2.1789,2.6858,2.9724,6.7658
1.5528,2.2156,2.9239,6.4407
2.041,2.6896,3.1607,7.2315
2.155,2.8656,3.1497,7.4219
2.5144,3.3121,3.6301,8.4825
1.8508,2.301,2.5585,5.8222
2.2742,2.8387,3.1815,7.1238
2.3675,3.072,3.4857,7.5429
1.6331,2.1338,2.508,6.2034
1.7296,2.3659,2.729,6.1891
2.0974,2.842,3.2013,7.321
1.8379,2.3715,2.6718,5.9757
2.19,2.812,3.1792,7.0269
2.4963,3.3296,3.6642,8.2224
2.1712,2.6034,2.8691,6.6317
1.8905,2.579,3.1767,7.3376
2.2878,3.1167,3.6463,8.4032
1.8834,2.4803,2.8522,6.2569
2.1843,2.7929,3.0035,7.1571
2.271,2.991,3.2812,7.463
2.1555,2.6362,2.909,6.6823
2.1255,2.7763,3.1211,6.8242
1.8942,2.6727,3.408,7.769
1.5381,1.9089,2.0782,5.0808
2.3212,2.9344,3.2025,7.6753
2.1655,2.9449,3.3099,7.2673
2.0824,2.556,2.8619,6.4795
2.229,2.8797,3.2692,7.0957
2.5071,3.1459,3.4145,7.9063
1.6583,2.2075,2.573,5.9832
2.044,2.7255,3.0935,7.1926
2.1666,2.9591,3.3498,7.4582
1.8599,2.257,2.5512,5.7978
1.7971,2.3227,2.5432,5.7963
2.1785,2.7751,3.0586,6.9293
2.1621,2.665,2.9755,6.6912
2.1215,2.8616,3.433,7.9605
2.1913,3.0653,3.5866,7.8091
2.0799,2.6124,2.8363,6.7738
2.2443,2.9115,3.2134,7.3257
2.5918,3.3247,3.6968,8.3176
1.7498,2.2059,2.5031,5.4848
2.1887,2.7505,3.1353,6.8081
1.603,2.2408,2.8537,6.7693
1.6869,2.1701,2.4493,5.9446
1.7841,2.4064,2.7187,6.1614
2.595,3.4623,3.8749,8.7818
2.2391,2.8507,3.2199,7.1481
2.5191,3.1383,3.3835,7.9736
2.2917,3.0824,3.4224,7.56
1.5749,2.0381,2.4463,5.8428
1.8553,2.4809,2.9002,6.6159
2.2135,2.9626,3.3857,7.6926
1.7247,2.1643,2.3479,5.5395
2.1078,2.6503,2.9011,6.7336
2.2105,2.8711,3.1956,7.1241
2.0353,2.4588,2.761,6.2177
1.8541,2.6194,3.3771,7.3187
2.2472,3.084,3.5206,8.336
1.8266,2.2961,2.5392,5.9431
2.2408,2.8444,3.1561,7.2737
2.1925,2.9481,3.3382,7.2342
2.0786,2.5474,2.8953,6.41
2.1346,2.6928,2.9443,6.7426
1.8785,2.6032,3.2427,7.7151
1.6679,2.2278,2.5684,5.7815
2.036,2.7129,3.0781,6.9442
2.1197,2.8974,3.305,7.1513
2.1302,2.5486,2.7315,6.589
2.2034,2.8168,3.095,7.0298
2.6005,3.2899,3.6456,8.2012
1.7784,2.3539,2.8164,6.5338
2.1651,2.8848,3.3401,7.6903
2.0006,2.7518,3.0466,6.9308
2.0072,2.5253,2.7609,6.4489
2.1188,2.7693,3.082,6.8781
2.4645,3.1738,3.5543,7.8671
1.6901,2.0839,2.3715,5.2146
1.6708,2.2092,2.5406,6.1827
2.2674,3.0661,3.4592,8.0434
2.1183,2.6259,2.908,6.8393
2.1209,2.8148,3.1826,6.9697
2.5308,3.3026,3.7381,8.1628
2.0231,2.5036,2.7261,6.3226
2.3987,2.9689,3.2713,7.4601
1.8999,2.6802,3.2534,7.3066
1.7654,2.2176,2.5157,5.8391
1.9852,2.5936,2.9523,6.5651
2.2368,2.848,3.0904,7.2767
1.6442,2.0997,2.3351,5.2352
2.4874,3.1466,3.518,7.8355
2.5039,3.3143,3.7574,8.086
1.7736,2.4105,3.1507,7.2235
1.8839,2.5754,2.9406,6.9077
2.2616,3.0645,3.4048,8.0339
1.8258,2.2785,2.5145,5.8506
2.2132,2.7801,3.0904,7.0564
2.0612,2.7901,3.1747,6.7922
1.9075,2.3149,2.4939,5.8952
1.5846,2.1848,2.7226,6.3979
1.9538,2.68,3.1324,7.3672
2.0728,2.7389,3.1063,6.9947
2.4715,3.2498,3.6659,8.215
2.4676,3.2502,3.5309,8.162
1.9629,2.3109,2.5234,5.9717
1.9545,2.528,2.8288,6.2466
1.8229,2.5375,3.2418,7.4352
1.704,2.2189,2.5851,5.8396
2.0011,2.5759,2.8002,6.7507
1.9939,2.6914,2.9872,6.7205
1.9241,2.3762,2.6349,6.04
2.0622,2.6521,2.9841,6.5698
2.8973,3.6906,4.1813,9.1101
1.6151,2.1007,2.4221,5.7542
2.0402,2.6783,3.024,7.147
2.1946,2.9634,3.3382,7.5402
2.0533,2.5363,2.8443,6.5067
2.1071,2.7652,3.1509,6.8109
2.3638,2.9889,3.2197,7.54
1.9714,2.4215,2.6447,6.1171
1.8282,2.4812,2.9921,7.1563
1.8141,2.5728,3.0147,6.5824
1.7015,2.1337,2.4114,5.4999
2.1822,2.802,3.0319,7.1047
2.57,3.2708,3.5714,8.2571
1.9831,2.4948,2.7748,6.2374
2.403,3.0112,3.375,7.501
1.9814,2.79,3.468,7.7482
1.9431,2.4819,2.7091,6.6314
1.9286,2.6072,2.9024,6.5546
2.3039,3.0555,3.3903,7.6648
1.7173,2.0969,2.3551,5.3141
2.1175,2.6125,2.9583,6.5445
1.984,2.5722,2.8153,6.3831
1.9453,2.4984,2.8504,6.8602
2.1928,2.9073,3.2879,7.5731
2.5549,3.3747,3.7855,8.639
1.9653,2.5637,2.9274,6.3479
2.3049,2.9167,3.1744,7.3521
2.3456,3.0852,3.4217,7.6129
1.9662,2.3329,2.6025,5.9489
1.5747,2.18,2.8267,6.3391
1.9729,2.723,3.2944,7.4363
1.6988,2.1481,2.3238,5.6306
2.0436,2.601,2.8265,6.7285
2.3835,3.2219,3.5964,7.9516
2.3176,2.8687,3.2035,7.2309
2.4301,3.1423,3.5565,7.7344
1.9541,2.723,3.4401,8.4102
1.7048,2.1916,2.4638,5.829
2.0923,2.7176,3.0278,7.0942
2.2391,2.982,3.3442,7.5054
2.0803,2.5508,2.8745,6.4951
1.8601,2.452,2.6911,6.0707
2.2606,2.9131,3.2087,7.24
1.5396,2.0862,2.552,5.8846
2.3217,3.1452,3.6717,8.4669
2.2935,3.2348,3.7451,8.0784
1.9259,2.3339,2.5202,6.0588
2.1492,2.7241,2.9982,6.8627
2.5212,3.1789,3.5312,7.9643
1.8462,2.3378,2.6466,5.8
1.8101,2.4831,3.1166,7.0608
1.9532,2.6785,3.0379,7.0801
1.91,2.413,2.6577,6.293
1.9463,2.5928,2.9088,6.4563
2.3021,3.0143,3.3872,7.485
2.1486,2.6285,2.9965,6.6108
2.4453,2.9644,3.188,7.5484
1.8627,2.613,3.1537,7.1494
1.9122,2.4526,2.753,6.4832
2.0826,2.7738,3.1267,7.0224
2.4463,3.2218,3.6241,8.088
1.8756,2.3793,2.5814,5.9875
2.2595,2.8441,3.1159,7.1429
2.3021,3.0098,3.3523,7.4169
1.6421,2.1149,2.4805,5.8604
1.7286,2.3545,2.7392,6.0067
2.4572,3.2417,3.5268,8.3452
2.0888,2.6242,2.88,6.666
2.4897,3.1263,3.4629,7.8809
2.381,3.1795,3.5909,7.7673
2.2941,2.828,3.2107,7.0599
1.9251,2.6198,3.037,7.2262
2.2736,3.0783,3.4532,8.1772
1.5824,2.0055,2.2479,5.0833
2.0095,2.5546,2.8699,6.4317
2.0934,2.7718,3.1557,6.7901
1.8359,2.194,2.3847,5.6163
2.2614,2.9153,3.2403,7.2144
1.9378,2.7208,3.6136,8.3758
1.9062,2.5197,2.9604,6.7461
2.2869,3.0402,3.4945,7.9127
2.0907,2.8544,3.1337,7.1508
1.8497,2.2361,2.4341,5.7555
2.043,2.5917,2.8734,6.4822
2.4016,3.0277,3.3855,7.5426
1.5021,2.0198,2.519,5.6892
1.8267,2.4152,2.7053,6.5782
1.9852,2.6827,2.9844,6.9322
2.3136,2.8849,3.1813,7.446
2.1926,2.9483,3.3359,7.237
2.6257,3.4494,3.9017,8.4799
1.8992,2.3105,2.5069,5.8668
1.817,2.4456,2.9634,7.1287
1.9448,2.7017,3.153,7.0808
1.9179,2.4378,2.7451,6.3226
2.0902,2.7513,3.1215,6.8844
2.3408,2.9859,3.2364,7.578
1.8003,2.3032,2.5515,5.7354
2.178,2.7573,3.0754,6.8593
2.1009,2.987,3.816,8.534
1.9327,2.4296,2.8033,6.4721
2.0088,2.6188,2.8775,6.7075
2.3887,3.0944,3.4065,7.8657
1.985,2.444,2.726,6.1954
2.3756,2.9423,3.3118,7.3808
2.0834,2.8464,3.2752,6.8654
1.6498,2.1603,2.4568,6.02
1.8377,2.4768,2.7817,6.477
2.1724,2.904,3.22,7.4779
1.609,2.0226,2.2659,5.1085
2.4341,3.0673,3.455,7.6868
2.422,3.1098,3.3714,7.7797
2.1898,2.6144,2.8547,6.6756
1.8062,2.4895,2.9697,6.7019
2.2031,3.015,3.4618,7.8924
1.9507,2.5349,2.8769,6.4198
2.229,2.8283,3.0478,7.2379
2.1511,2.8803,3.1866,7.1113
1.8775,2.2547,2.5002,5.7422
2.0527,2.5867,2.9085,6.4254
1.9125,2.6349,3.2064,7.3616
1.8691,2.441,2.6955,6.2826
2.2922,2.9835,3.283,7.6321
2.3694,3.1781,3.5499,7.8808
2.2755,2.8147,3.157,7.0972
2.211,2.9324,3.3451,7.1483
2.5005,3.1905,3.4842,7.9626
1.4756,1.9238,2.3097,5.5153
1.8694,2.4645,2.8589,6.7493
1.8793,2.6031,3.0032,6.5701
1.8296,2.2994,2.6113,5.869
1.8963,2.422,2.6111,6.1297
2.7008,3.4189,3.7262,8.6185
2.1105,2.6515,2.941,6.6279
1.9018,2.624,3.3511,7.819
2.157,3.0174,3.6041,8.089
1.8535,2.2724,2.4408,6.0218
1.8524,2.4501,2.7109,6.1346
2.2546,2.9323,3.2471,7.3408
1.8661,2.334,2.6198,5.8441
2.2456,2.8082,3.1758,6.9866
1.636,2.3001,2.8295,6.5575
1.7265,2.2431,2.5194,6.0178
2.3491,3.1428,3.5248,8.0461
2.7179,3.5963,4.019,9.1009
1.9407,2.4677,2.8095,6.1465
2.2919,2.853,3.0959,7.2117
2.3594,3.0614,3.3853,7.5792
1.7754,2.3363,2.7869,6.6233
1.9191,2.6248,3.0575,6.8182
2.2771,3.0895,3.5249,7.8811
1.9325,2.4437,2.656,6.2374
2.2757,2.8692,3.1499,7.264
2.0299,2.7751,3.1338,6.7506
2.1112,2.5246,2.8505,6.4084
1.9347,2.6291,3.2237,7.2007
2.2497,2.9806,3.2781,7.9919
1.8301,2.3186,2.5415,5.9461
2.24,2.8452,3.1352,7.2383
2.3463,3.0755,3.4414,7.621
2.1683,2.6321,2.9703,6.6481
1.993,2.5816,2.8159,6.4126
1.9159,2.651,3.1564,7.467
1.6152,2.0358,2.2777,5.3329
1.9833,2.5351,2.8329,6.5327
2.4364,3.2709,3.7125,8.0688
2.1653,2.6121,2.8169,6.706
2.3535,2.9589,3.2522,7.4189
2.7078,3.3882,3.7634,8.4613
1.712,2.3179,2.7495,6.105
2.1198,2.8622,3.3011,7.3952
2.1368,2.896,3.1831,7.3133
1.8656,2.2569,2.471,5.8166
1.9169,2.4894,2.787,6.1644
2.2949,2.9391,3.3065,7.2724
1.8829,2.3357,2.6612,5.8175
1.9498,2.6567,3.3105,8.0759
2.0486,2.8837,3.4065,7.6242
2.1002,2.718,3.0552,7.0673
2.2411,2.9987,3.3928,7.5019
2.608,3.4368,3.8887,8.5414
1.7214,2.095,2.2575,5.3389
2.1469,2.6316,2.8735,6.6601
1.7333,2.4112,3.0519,7.0897
1.7525,2.2346,2.5568,6.0418
1.7698,2.4106,2.7764,6.049
2.0722,2.7189,2.9448,6.934
2.1466,2.6987,2.9584,6.8203
2.5577,3.2077,3.5504,8.0607
2.403,3.2245,3.6424,7.8598
1.7076,2.2217,2.6976,6.2549
1.915,2.521,2.809,6.7176
2.2648,2.9808,3.2855,7.7805
1.7741,2.273,2.5377,5.7227
2.1786,2.7787,3.1145,6.9602
2.2414,2.9666,3.3695,7.2571
2.0139,2.4299,2.6361,6.1889
1.6439,2.2736,2.7589,6.3504
2.4367,3.3492,3.8669,8.9481
2.0014,2.5185,2.8398,6.4907
2.4108,3.0623,3.4606,7.7719
2.1192,2.8526,3.1545,7.0359
2.0641,2.5295,2.7906,6.4004
2.1766,2.8039,3.1437,6.9251
1.9887,2.7759,3.4585,7.928
1.7806,2.3923,2.7936,6.1374
2.0597,2.6854,2.9024,6.9537
2.1527,2.8744,3.1568,7.2109
1.7721,2.1078,2.3238,5.4306
2.1794,2.8262,3.1843,6.9711
2.6178,3.3467,3.7863,8.2534
1.7551,2.2719,2.5589,6.1857
2.1442,2.7992,3.1062,7.4273
2.1564,2.9379,3.2958,7.3728
2.0876,2.6036,2.9093,6.622
2.2361,2.8936,3.2754,7.1609
2.471,3.1065,3.3685,7.8295
1.6501,2.0512,2.266,5.1465
1.7563,2.3459,2.7436,6.4025
1.9116,2.6228,3.0131,6.7256
2.2305,2.7982,3.1666,7.1861
2.1801,2.8426,3.1091,7.1246
2.5767,3.3105,3.6447,8.2864
2.1588,2.688,2.9996,6.733
2.5332,3.1535,3.5507,7.8518
1.692,2.4441,3.3924,7.3126
1.6804,2.1428,2.4057,5.8363
1.8944,2.5039,2.8052,6.4908
2.2311,2.9353,3.2705,7.5034
1.8074,2.3036,2.6034,5.7663
2.1781,2.7669,3.1426,6.878
2.6053,3.3432,3.6148,8.3672
1.8402,2.4594,2.9989,7.3582
1.9116,2.6636,3.1298,6.9882
2.3214,3.1946,3.6326,8.2337
1.7782,2.216,2.5053,5.6464
2.1063,2.6032,2.7951,6.6757
2.0646,2.7198,3.0013,6.731
1.9195,2.3126,2.5601,5.8764
1.6399,2.2525,2.8334,6.4932
2.0098,2.7544,3.2629,7.4765
1.6041,2.0841,2.2824,5.3402
2.3915,3.0925,3.3884,7.8833
2.4652,3.2854,3.6597,8.1404
2.0742,2.4763,2.7753,6.3257
2.1427,2.7575,3.1379,6.7874
1.8924,2.5973,3.1478,7.6119
1.7675,2.2692,2.5443,6.0306
2.1284,2.7579,3.0705,7.1824
1.992,2.7508,3.1308,6.7537
1.9896,2.4982,2.832,6.2674
2.0105,2.5863,2.8277,6.4545
2.3444,2.9787,3.2865,7.4278
1.7332,2.2758,2.694,6.2043
2.1591,2.8608,3.2995,7.5707
2.3142,3.1481,3.6059,7.9421
2.0626,2.516,2.6869,6.5315
2.0349,2.6646,2.9323,6.6263
2.4273,3.1227,3.455,7.7724
2.0299,2.5423,2.8493,6.339
1.8997,2.6061,3.2041,7.3883
1.9294,2.668,2.9918,6.9635
1.671,2.0366,2.218,5.3271
1.8961,2.4092,2.6651,6.1041
2.7639,3.4984,3.9015,8.789
1.9832,2.5276,2.8789,6.2555
2.3486,2.9198,3.1667,7.3533
1.9997,2.7795,3.3019,7.6205
2.003,2.5651,2.8734,6.7725
2.044,2.7583,3.1255,6.8953
2.424,3.2162,3.6323,8.0048
1.7776,2.1531,2.3331,5.5052
2.171,2.6539,2.914,6.7224
2.0174,2.6834,3.0164,6.5632
1.484,1.9859,2.5163,5.8569
2.1215,2.906,3.4968,7.7973
2.4363,3.2541,3.5927,8.5992
2.0269,2.6154,2.8952,6.6345
2.4255,3.1125,3.4598,7.844
2.4999,3.3037,3.7235,8.1281
2.106,2.5175,2.8664,6.3819
1.5686,2.1528,2.6134,6.139
1.9677,2.6825,3.0863,7.3084
1.7587,2.2649,2.5255,5.8537
2.1146,2.7299,3.042,6.9689
2.06,2.799,3.1773,6.8543
2.3522,2.8827,3.106,7.3447
2.4754,3.157,3.4684,7.8734
2.0668,2.8998,3.7413,8.8479
1.6944,2.1857,2.5144,5.7267
2.1112,2.7551,3.1353,7.1009
2.1659,2.8482,3.0985,7.2217
1.9885,2.4052,2.6264,6.1849
2.0465,2.6372,2.9408,6.5449
2.4068,3.0661,3.4423,7.5962
1.6259,2.1838,2.6987,6.1497
1.9255,2.5432,2.8357,6.9087
2.2109,3.0919,3.4974,7.7356
2.025,2.4951,2.7714,6.3977
2.2036,2.8505,3.2142,7.0782
2.5963,3.3245,3.7679,8.223
1.8936,2.367,2.5904,5.9397
1.8626,2.5253,3.0312,7.1699
2.0592,2.8466,3.2941,7.4609
2.0193,2.5747,2.8997,6.6594
1.9521,2.6595,3.0505,6.5165
2.2435,2.9106,3.1449,7.3257
1.7216,2.1063,2.303,5.3391
2.5546,3.1416,3.4753,7.907
2.0225,2.8431,3.4876,7.7894
2.0501,2.648,3.0347,6.9674
2.1583,2.8169,3.0576,7.2416
2.5067,3.2419,3.5372,8.2591
1.9018,2.4736,2.7646,6.1299
2.3181,2.9696,3.3311,7.3606
2.3183,3.0976,3.521,7.5312
1.5688,1.9659,2.1878,5.4042
1.7192,2.2754,2.5484,5.874
2.0694,2.7254,3.031,6.9635
2.1206,2.6402,2.9636,6.6915
2.5439,3.1827,3.5982,7.9781
2.2566,2.9942,3.2951,7.3867
2.1653,2.6375,2.9055,6.6667
1.7186,2.3939,3.1211,7.1606
2.1299,2.9524,3.555,8.1833
1.7042,2.1814,2.5065,5.6089
2.0193,2.5586,2.7789,6.6047
2.1555,2.8108,3.1037,7.0498
1.963,2.3655,2.6329,6.0354
1.8477,2.4517,2.7912,5.9845
2.0201,2.8633,3.8477,8.5986
1.893,2.4802,2.765,6.6298
2.2756,2.9879,3.291,7.8301
2.2223,3.0529,3.4209,7.5894
1.9795,2.4134,2.6941,6.1622
2.167,2.7665,3.1301,6.8631
2.4176,3.0119,3.2578,7.6022
1.5041,2.0156,2.4068,5.599
1.8907,2.5356,2.9173,6.8018
2.0213,2.7786,3.1635,7.0579
1.9733,2.4953,2.8147,6.3605
2.3174,3.034,3.3122,7.5818
2.711,3.49,3.837,8.7183
1.9689,2.3664,2.6339,6.0123
1.8955,2.5433,3.1236,7.328
1.9366,2.7193,3.2304,6.9796
1.8414,2.3006,2.4994,5.998
2.0125,2.6176,2.8908,6.5992
2.3672,3.0462,3.3834,7.6389
1.8588,2.3651,2.6738,5.8689
2.2404,2.8331,3.2209,7.0036
1.7577,2.4535,2.9724,6.9817
1.9844,2.4758,2.7557,6.624
2.053,2.7333,3.0864,6.8851
2.4605,3.2375,3.6435,8.1126
2.0553,2.5784,2.9388,6.4481
2.3226,2.8571,3.0679,7.2648
2.2433,2.9395,3.2353,7.266
1.7746,2.3368,2.7297,6.5086
1.9893,2.6841,3.0699,7.0182
2.314,3.1011,3.498,7.9442
1.568,1.9809,2.1484,5.0108
1.9716,2.4799,2.7114,6.2584
2.4694,3.2399,3.6085,7.9906
2.2951,2.7802,3.115,7.017
1.9191,2.6635,3.2316,7.1212
2.2462,3.0274,3.3458,7.9945
1.9915,2.5547,2.8061,6.5383
2.3535,3.0089,3.3239,7.6299
2.1448,2.942,3.3356,7.1555
1.8608,2.2421,2.5447,5.6739
1.9486,2.438,2.655,6.1188
1.6559,2.2971,2.9771,7.1257
1.5438,2.0231,2.338,5.3818
2.3052,3.0411,3.4545,7.9166
2.4413,3.3012,3.7546,8.2571
2.2072,2.6985,2.9173,6.9482
2.0822,2.7634,3.0789,6.8071
2.4992,3.2427,3.6218,8.0104
1.5423,2.0399,2.5121,5.761
1.942,2.5929,3.0693,6.9994
1.9129,2.5929,2.8532,6.6479
1.8429,2.2847,2.4825,5.9032
2.0086,2.5836,2.8568,6.4846
2.3366,2.9774,3.3189,7.4349
2.1995,2.8309,3.2158,6.9759
1.9752,2.7012,3.2651,7.9251
2.1985,3.0528,3.5177,8.1467
1.9902,2.4754,2.7387,6.4902
2.0868,2.7444,3.0859,6.8689
2.4672,3.2056,3.6127,7.982
1.9749,2.4212,2.6191,6.1529
2.3391,2.8766,3.1534,7.2613
1.6888,2.4101,3.0291,6.6839
1.8156,2.3947,2.7569,6.3331
1.9506,2.6565,3.0438,6.6888
2.7016,3.5448,3.8463,9.0418
1.8616,2.2876,2.52,5.8059
2.3271,2.8793,3.2022,7.2489
2.4257,3.1325,3.5323,7.715
1.795,2.3359,2.8129,6.5238
1.8329,2.4638,2.7657,6.388
2.2087,2.9434,3.2627,7.5535
1.896,2.4022,2.6797,6.0744
2.2663,2.8678,3.2202,7.1904
2.1681,2.9171,3.3311,7.0837
1.7435,2.0584,2.2107,5.296
2.0031,2.6692,3.0945,7.3762
2.3907,3.1887,3.5924,8.4964
1.8734,2.4268,2.7359,6.1251
2.3075,2.9777,3.3562,7.4724
2.2894,2.9938,3.2546,7.478
2.147,2.603,2.8448,6.622
2.1178,2.7564,3.0767,6.7947
2.0108,2.8033,3.4,7.8132
1.7137,2.181,2.4939,5.6741
1.9999,2.5249,2.7214,6.5683
1.9343,2.5947,2.8764,6.4363
2.264,2.7726,3.0751,7.0341
2.4103,3.0892,3.4769,7.6429
2.783,3.5349,4.0059,8.7205
1.6506,2.2311,2.7219,6.4761
2.0587,2.7781,3.2182,7.6401
2.2289,3.0629,3.477,7.9156
1.8666,2.2645,2.5366,5.8867
1.8477,2.4522,2.808,6.023
2.1785,2.7835,3.0368,6.9834
1.763,2.1735,2.4037,5.4744
1.636,2.232,2.8174,6.6179
2.146,3.02,3.611,7.9216
2.1531,2.777,3.1789,7.1761
2.2191,2.8848,3.1186,7.3515
2.5788,3.3154,3.6123,8.3975
1.7712,2.2062,2.4516,5.5428
2.2156,2.7607,3.0913,6.9011
1.7859,2.5131,3.2319,7.2142
1.757,2.2257,2.4426,6.0123
1.8555,2.4695,2.7417,6.3037
2.2048,2.902,3.2132,7.3549
1.8943,2.3834,2.6703,5.9942
2.7286,3.4294,3.872,8.5546
2.3079,3.1073,3.4269,7.6319
1.7302,2.2382,2.6033,6.2534
1.9707,2.6378,3.0204,6.9146
2.3351,3.1156,3.5131,8.0151
1.8885,2.4355,2.7723,6.089
2.1992,2.7685,3.0033,7.0197
2.2755,2.9648,3.2768,7.3536
2.1315,2.5882,2.8819,6.5369
1.6728,2.3483,2.9064,6.4048
2.0447,2.8476,3.3462,7.4747
1.9025,2.3531,2.5627,6.1003
2.3344,2.921,3.2071,7.4814
2.3141,3.0617,3.4333,7.5539
2.1394,2.5922,2.9238,6.5559
2.31,2.933,3.3443,7.2351
2.0185,2.745,3.1938,7.8563
1.6861,2.2266,2.4904,5.7276
2.0739,2.725,3.0242,6.9621
2.1438,2.9002,3.2603,7.1723
1.8527,2.2347,2.5233,5.6909
1.8201,2.3233,2.529,5.8057
2.6524,3.3473,3.6771,8.3651
1.8683,2.4408,2.824,6.6055
2.2591,2.9753,3.3758,7.8263
2.1636,3.0085,3.4517,7.4217
2.0658,2.568,2.7755,6.5694
2.1888,2.8292,3.1191,7.0535
2.5375,3.2388,3.5999,8.0591
1.8079,2.2393,2.5272,5.599
1.6464,2.2643,2.966,6.7934
1.8518,2.5326,2.9159,6.9011
1.8029,2.2732,2.5075,6.0015
2.1566,2.909,3.2795,7.2349
2.5858,3.4191,3.8434,8.4954
2.1931,2.7998,3.1884,6.935
2.4798,3.0922,3.3722,7.7863
1.8002,2.5682,3.3224,7.4937
1.6991,2.1345,2.4316,5.7365
1.9431,2.5471,2.8983,6.5408
2.29,2.9962,3.3954,7.5826
1.6592,2.0711,2.2335,5.2521
2.052,2.5581,2.7892,6.4618
2.1244,2.757,3.0601,6.8197
1.9095,2.5283,3.0719,7.2688
2.081,2.8544,3.3567,7.4672
2.3808,3.1687,3.4481,8.2724
1.8632,2.277,2.4819,5.8755
2.2717,2.807,3.0931,7.1526
2.0572,2.7789,3.148,6.7728
1.9908,2.4374,2.762,6.1169
1.6723,2.2736,2.6838,6.369
2.0331,2.7525,3.1187,7.3969
1.7119,2.2372,2.5061,5.6823
2.0751,2.6967,3.0181,6.8022
2.6088,3.4897,3.9547,8.5673
2.1028,2.4927,2.6943,6.419
2.0779,2.6862,2.9791,6.6495
1.9992,2.7666,3.3775,7.8285
1.8403,2.397,2.7458,6.2488
2.2113,2.8958,3.2871,7.4167
2.1045,2.8237,3.1016,7.053
2.0408,2.5198,2.7696,6.3996
2.1656,2.7796,3.1045,6.8963
2.4868,3.1607,3.5579,7.8195
1.4234,1.8669,2.2276,4.95
2.1492,2.7784,3.0271,7.3425
2.29,3.0538,3.3623,7.7551
2.1185,2.5843,2.8424,6.6486
2.1598,2.8146,3.161,6.962
2.5571,3.2854,3.7072,8.1164
2.0182,2.4733,2.6734,6.261
1.9715,2.6406,3.0527,7.3679
1.9678,2.7501,3.1463,7.003
1.7803,2.1989,2.4582,5.6746
1.9754,2.5509,2.8866,6.365
2.2294,2.8028,3.0294,7.101
2.1129,2.6203,2.8832,6.5933
2.5438,3.1554,3.5072,7.9013
1.9165,2.7087,3.6092,8.2071
2.0256,2.6564,3.1266,7.2354
1.9331,2.6313,2.9328,6.6947
2.3288,3.1159,3.4393,7.8991
1.8229,2.2645,2.5216,5.7338
2.2238,2.7747,3.1148,6.9626
2.1259,2.8439,3.2477,6.9104
1.5544,2.0483,2.4286,5.916
1.7928,2.417,2.7777,6.4639
2.5848,3.4716,3.9044,9.0435
2.0707,2.7257,3.0924,6.7944
2.4987,3.2508,3.6878,8.0719
2.4262,3.1813,3.4536,7.928
1.9663,2.3165,2.5242,5.9592
1.6925,2.301,2.7952,6.4517
2.079,2.8214,3.2746,7.5703
1.8285,2.3278,2.64,5.9936
2.1055,2.6453,2.8401,6.8376
1.9611,2.6448,2.9338,6.5222
1.9246,2.3713,2.6274,5.9862
2.4729,3.1936,3.5924,7.8745
2.178,3.0595,3.903,8.9145
1.7504,2.2278,2.452,5.853
2.1576,2.773,3.0466,7.1918
2.2956,3.0334,3.3743,7.613
2.1154,2.5739,2.8807,6.5589
