f.1,f.2,f.3,f.4
1.8218,2.3015,2.5868,5.8808
2.3002,2.9716,3.2181,7.466
2.1213,2.7143,3.0207,6.7326
1.845,2.4057,2.769,6.294
1.9495,2.6731,2.979,6.5994
1.9117,2.438,2.7434,6.0475
1.7766,2.3253,2.641,6.2707
2.322,3.132,3.5058,7.9206
2.1145,2.8308,3.2329,6.9082
1.8256,2.2194,2.4499,5.6149
1.9318,2.6695,3.0812,6.8075
2.3803,3.0352,3.2671,7.709
2.0419,2.6231,2.9209,6.5052
1.8375,2.6308,3.5533,7.8821
1.8446,2.4272,2.6935,6.2405
1.8488,2.292,2.5646,5.808
1.9877,2.6247,2.8759,6.4875
2.125,2.8854,3.3445,7.6869
1.8841,2.3699,2.6913,6.0018
2.3374,3.0023,3.3076,7.4927
1.6178,2.2643,2.8398,6.2277
1.747,2.257,2.474,5.805
2.4446,3.3291,3.7464,8.1558
2.3384,2.981,3.3985,7.3498
1.735,2.2769,2.5491,5.916
2.2195,2.9933,3.3597,7.4399
2.0196,2.6246,2.8584,6.5326
1.4945,1.9163,2.2189,5.2479
2.1648,2.9997,3.4504,7.4243
2.1773,2.7967,3.0792,6.9939
1.9693,2.5,2.8217,6.1948
2.0524,2.8053,3.1324,7.3406
1.8285,2.4022,2.6916,5.9713
2.2193,2.7666,3.1502,6.8955
2.0436,2.8569,3.3891,7.712
2.2359,2.9696,3.3535,7.4879
1.6826,2.1106,2.2866,5.3158
2.155,2.8152,3.1347,6.9355
1.6954,2.3498,2.83,6.2435
2.1354,2.7358,2.9999,6.9949
2.2851,3.1307,3.5461,7.6158
1.625,2.1968,2.6664,6.3905
1.6949,2.1751,2.4402,5.6017
2.1846,2.8969,3.2817,7.1607
2.2336,2.9425,3.2751,7.2437
1.7796,2.2862,2.6398,6.0413
2.1067,2.8202,3.1033,7.0757
2.1578,2.7519,3.0753,6.8515
1.5609,2.1339,2.6645,5.8728
1.9975,2.7209,3.0195,6.9633
2.2181,2.8723,3.2233,7.1405
2.0517,2.4966,2.6993,6.3409
1.9048,2.6865,3.1286,6.8909
2.0749,2.7775,3.1545,6.8788
1.6123,1.981,2.1827,5.0054
2.0861,2.9005,3.5629,8.0539
1.9894,2.6462,2.9161,6.688
2.0173,2.5375,2.8304,6.3684
2.2601,3.0377,3.4705,7.3623
1.8476,2.4287,2.7238,6.3468
1.6583,2.1431,2.4325,5.3321
2.4138,3.1406,3.4065,7.822
1.6922,2.3727,3.0826,7.0264
1.7978,2.292,2.6101,5.9464
2.0015,2.6875,2.972,6.6623
2.0582,2.6425,2.967,6.5373
1.9708,2.6061,2.9291,6.9563
2.4839,3.3519,3.7338,8.4425
2.0034,2.6382,3.0125,6.4627
1.5686,2.0749,2.4739,5.8391
1.9763,2.7421,3.1444,6.8989
2.0134,2.5912,2.8244,6.5207
1.9435,2.4231,2.7155,6.0601
2.1382,2.9703,3.5216,7.7724
2.0388,2.6726,2.9335,6.7277
2.0399,2.5456,2.8472,6.3798
1.6836,2.3836,2.8839,6.6047
2.2252,2.9298,3.2687,7.466
2.0665,2.6388,2.9946,6.5609
2.4433,3.1638,3.4888,7.8426
1.9264,2.6658,3.0928,6.8269
1.6564,2.0115,2.177,5.1797
2.0387,2.6659,2.9821,6.5718
2.0563,2.7948,3.3836,7.6325
1.8349,2.3973,2.6709,6.0365
2.3058,3.0924,3.4976,7.5699
1.8977,2.4116,2.6164,6.0273
1.6151,2.0969,2.4025,5.6424
2.297,3.1853,3.6448,7.8509
2.3054,2.9722,3.2665,7.4167
1.5566,2.0638,2.5307,5.8075
2.0745,2.7774,3.0537,7.2099
1.8806,2.5045,2.8092,6.1808
1.9057,2.4146,2.7463,5.977
2.1432,3.0113,3.5097,7.9318
2.1318,2.749,3.0933,6.9373
1.7863,2.2308,2.4396,5.6141
1.7893,2.5114,3.1568,7.1721
1.914,2.5994,2.9917,6.5305
2.0299,2.4581,2.679,6.2977
2.2081,2.9709,3.3635,7.2345
1.9323,2.5761,2.861,6.7675
1.8596,2.399,2.6714,6.0224
2.2974,3.0438,3.4504,7.4433
1.5749,2.1474,2.5324,5.8044
2.0479,2.6255,2.9581,6.6907
2.2823,3.0274,3.3197,7.5131
2.3096,2.9508,3.2959,7.3105
1.5864,2.0498,2.3676,5.2432
2.0305,2.6786,2.967,6.6895
2.3084,3.0028,3.4032,7.3805
1.6717,2.2329,2.6865,6.5501
2.0625,2.878,3.2803,7.3103
2.0606,2.658,3.0051,6.6295
1.7984,2.2301,2.451,5.6116
1.891,2.6239,3.1116,7.0656
2.0759,2.7958,3.0807,6.985
1.9224,2.3753,2.6458,5.9859
1.7572,2.5012,3.2516,7.0891
1.9662,2.6062,2.8992,6.6999
1.7948,2.3432,2.6541,5.7933
2.5774,3.3825,3.7173,8.3682
1.9251,2.5715,2.9597,6.7073
1.95,2.445,2.7833,6.193
2.033,2.7213,3.0112,6.6951
1.7155,2.3667,2.8902,6.5667
1.5272,1.9087,2.0639,4.9218
2.4855,3.2328,3.5855,8.053
2.1755,2.8533,3.2489,6.9778
1.8643,2.4209,2.6961,6.3372
2.1835,2.9712,3.3516,7.3271
2.0126,2.5088,2.7255,6.3251
1.8214,2.4315,2.8463,6.442
2.3538,3.2335,3.6957,8.0461
2.1637,2.8493,3.1634,7.0471
1.8485,2.2321,2.5218,5.6378
1.7446,2.4029,2.7524,6.4077
1.8964,2.4756,2.7446,6.2726
2.1491,2.7309,3.0931,6.7873
1.8985,2.6684,3.4078,7.9951
1.8666,2.5097,2.8618,6.342
1.8165,2.2535,2.4385,5.7355
2.1009,2.7883,3.121,6.8375
2.239,3.0652,3.6194,8.104
1.8552,2.34,2.5817,5.9374
2.3746,3.111,3.5059,7.657
1.7267,2.3649,2.8282,6.6372
1.8989,2.452,2.7442,6.3062
1.9731,2.753,3.1681,6.6472
2.206,2.7823,3.0522,6.9578
1.7884,2.3339,2.6653,6.0422
2.2185,2.9217,3.171,7.3752
1.9845,2.6239,2.9368,6.449
1.548,2.0174,2.3954,5.4519
2.2883,3.0932,3.4372,7.7979
2.3488,3.0153,3.3864,7.5021
1.9024,2.4299,2.6632,6.0512
2.0848,2.8988,3.319,7.4525
1.9355,2.5567,2.9155,6.3106
1.8453,2.276,2.5139,5.7351
1.8405,2.6418,3.5528,7.7475
2.1071,2.8143,3.0852,7.3051
1.7366,2.1351,2.3636,5.4307
2.2718,2.93,3.315,7.2166
1.6399,2.234,2.5676,5.843
2.1163,2.715,3.05,6.857
2.305,3.0706,3.3682,7.5914
1.7546,2.3812,2.9176,6.7708
1.7368,2.2725,2.607,5.7433
2.1426,2.8285,3.127,7.0358
2.0023,2.6202,2.9649,6.4244
1.8572,2.3473,2.5923,6.2319
2.12,2.8981,3.2742,7.1398
2.1947,2.8532,3.2548,7.0045
1.6206,2.1726,2.5389,5.938
2.1078,2.8851,3.2569,7.2954
2.1069,2.7026,2.9413,6.7713
2.0389,2.4973,2.7765,6.2914
2.0892,2.9089,3.3937,7.4508
2.1393,2.7617,3.0342,6.9734
1.6419,2.0686,2.3407,5.1488
1.7313,2.3846,2.7762,6.4821
2.1251,2.8401,3.1936,7.1137
2.1433,2.7102,3.0835,6.7446
2.1743,2.9331,3.283,7.1617
1.7997,2.4386,2.8881,6.5015
1.6851,2.1372,2.3039,5.4619
2.6456,3.4535,3.8238,8.5737
1.804,2.5569,3.3105,7.2219
1.7481,2.1849,2.3972,5.6764
2.1248,2.8418,3.1993,7.0
2.0618,2.5881,2.8075,6.503
1.6153,2.1457,2.4577,5.5948
2.5027,3.4061,3.867,8.4402
2.139,2.7303,3.0134,6.8113
1.7164,2.2712,2.7361,6.3216
1.9256,2.6588,2.9638,6.6795
2.0485,2.6855,3.0026,6.6554
2.0856,2.6136,2.9867,6.4906
2.1963,2.9854,3.3566,7.8501
2.0639,2.7613,3.1104,6.8323
1.9969,2.4914,2.6942,6.2837
1.8421,2.609,3.1683,7.1418
1.8852,2.4456,2.7705,6.2119
1.9123,2.4049,2.6506,6.0395
2.4147,3.1627,3.5649,7.7549
1.9357,2.5982,2.8821,6.7031
1.7771,2.1736,2.4147,5.5513
2.0402,2.7307,3.1198,6.6366
1.8289,2.5235,3.2363,7.5672
1.9802,2.6042,2.9771,6.6877
2.3697,3.1038,3.353,7.8357
1.9005,2.4857,2.777,6.1268
1.6659,2.1998,2.5804,5.8269
1.9294,2.6276,2.915,6.5657
2.4435,3.1689,3.5559,7.8433
1.5046,1.9572,2.265,5.4088
2.0837,2.8168,3.1731,7.1975
2.0053,2.6343,2.9955,6.4994
1.8998,2.3387,2.576,5.8955
2.1373,3.0381,3.6072,7.8275
2.101,2.7027,2.9497,6.8531
1.9138,2.4048,2.6929,6.0093
1.8826,2.6592,3.3875,7.5183
1.8566,2.5038,2.7792,6.3281
1.7287,2.1323,2.3856,5.3923
2.3683,3.0798,3.3579,7.6471
2.0876,2.79,3.1636,7.3219
1.8761,2.4794,2.8281,6.125
2.2331,2.9581,3.2729,7.296
1.6332,2.2207,2.6554,5.955
2.0133,2.5177,2.7327,6.499
2.2531,3.0408,3.4197,7.4454
2.2953,2.9705,3.3845,7.2821
1.5888,2.0491,2.3381,5.4718
2.1141,2.8323,3.2007,7.1226
1.7989,2.3489,2.5594,5.8445
1.743,2.3578,2.9155,6.7962
2.1773,3.0571,3.5367,7.7085
2.093,2.6633,2.918,6.7236
1.8323,2.3261,2.6224,5.7715
1.8774,2.5844,2.9466,6.9289
2.3143,3.0914,3.4558,7.7305
1.9727,2.3842,2.7088,6.0389
1.7199,2.4175,2.9848,6.6971
1.9489,2.5976,2.9526,6.585
1.7584,2.2275,2.4372,5.6034
2.1878,2.8637,3.2095,7.0411
2.0007,2.7246,3.2031,6.9764
1.9496,2.433,2.6513,6.2112
2.2637,3.0117,3.3855,7.3806
1.8081,2.4531,2.8496,6.8544
1.5905,2.0339,2.2682,5.1639
2.5281,3.3545,3.8005,8.2377
2.2281,2.876,3.1767,7.1275
1.9746,2.5874,2.9454,6.724
2.1149,2.8727,3.1609,7.1281
2.0032,2.5224,2.8118,6.2962
1.4266,1.921,2.4465,5.5154
2.3349,3.1617,3.5479,8.2123
2.0964,2.8278,3.2147,6.9339
1.7968,2.1777,2.3437,5.5461
1.8457,2.5612,2.9975,6.7825
1.9984,2.6277,2.97,6.6047
2.099,2.6782,2.9483,6.6881
1.9623,2.7887,3.6187,8.1449
1.9534,2.5684,2.8128,6.5992
1.9643,2.4414,2.707,6.184
2.0841,2.8367,3.2447,6.8612
1.8194,2.4752,2.8251,6.5272
1.9013,2.3794,2.6816,6.027
2.3653,3.0311,3.3099,7.5795
1.7394,2.3983,2.9168,6.5656
1.8935,2.4582,2.8081,6.2469
2.1049,2.7997,3.0804,6.9455
2.4326,3.0445,3.4099,7.5914
1.7541,2.2907,2.5268,5.9148
2.2505,3.0241,3.3705,7.514
2.1036,2.7935,3.1805,6.8162
1.5858,2.0462,2.3327,5.548
1.8787,2.5947,2.9557,6.4279
2.3019,2.9528,3.2184,7.3993
2.0889,2.6553,2.9712,6.5885
2.0695,2.9267,3.5733,7.9291
1.7804,2.3491,2.6178,5.8898
1.7824,2.2176,2.5048,5.5607
1.88,2.6366,3.2826,7.6775
2.1716,2.8927,3.2389,7.4565
1.7857,2.2472,2.5493,5.6304
2.2152,2.8579,3.1464,7.0985
1.7911,2.4377,2.8452,6.3955
1.8027,2.266,2.4504,5.8122
2.2915,3.1337,3.5329,7.632
1.8108,2.4908,3.1091,6.9389
1.7804,2.2994,2.5515,5.8717
2.2537,2.9928,3.3708,7.382
1.925,2.5294,2.7879,6.2447
1.8539,2.3461,2.6552,6.1559
2.2705,3.0693,3.5064,7.5539
2.197,2.764,3.0259,6.9392
1.6155,2.1794,2.5956,5.8263
2.0376,2.7534,3.014,7.0005
1.8411,2.3762,2.6475,5.9092
2.1748,2.6822,3.0455,6.7034
2.0503,2.8428,3.2251,7.273
2.1825,2.8701,3.2276,7.1416
1.7479,2.1431,2.3338,5.4256
1.6364,2.2996,3.0362,6.9906
2.1148,2.9241,3.4073,7.3281
2.1206,2.7074,2.9946,6.8057
2.3354,3.1698,3.6039,7.6896
1.812,2.3854,2.6539,6.4083
1.6861,2.1594,2.3984,5.4519
2.1494,2.8452,3.2185,6.9766
1.8814,2.6041,3.19,7.396
1.8917,2.3781,2.6705,6.1555
2.0472,2.742,3.0093,6.7933
2.1021,2.6947,3.0034,6.6791
1.7097,2.2901,2.6732,5.9312
2.5582,3.425,3.7803,8.5998
2.1639,2.83,3.2019,6.9567
1.7252,2.2703,2.6175,6.2675
2.1175,2.9115,3.2887,7.3168
2.2177,2.8948,3.2875,7.1461
1.5349,1.8925,2.0756,4.7694
2.1961,3.0037,3.4488,7.7583
2.0439,2.6543,2.8832,6.678
2.0226,2.5037,2.777,6.2973
1.8347,2.6174,3.2162,6.9767
1.8589,2.4039,2.6447,6.1289
2.1013,2.6374,2.968,6.5999
2.5013,3.2027,3.495,7.9829
1.8557,2.5744,3.0428,6.78
1.8051,2.2769,2.5898,5.7782
2.0675,2.7346,3.0374,6.7503
1.6175,2.2399,2.8725,6.5276
1.9447,2.5373,2.7674,6.5193
2.4213,3.2272,3.5809,8.0142
2.075,2.6486,3.0029,6.5446
1.6971,2.1653,2.4154,5.7767
1.8967,2.6214,2.9807,6.4377
2.3402,3.0098,3.2782,7.5182
1.634,2.1385,2.5217,5.8292
2.2057,2.9975,3.4276,7.5696
1.947,2.5619,2.8438,6.3476
1.9495,2.4477,2.7624,6.0879
1.8599,2.5828,2.9276,6.72
2.2753,2.9271,3.2639,7.3761
1.9397,2.5,2.8642,6.1527
1.9073,2.6601,3.1658,7.338
1.9718,2.6728,3.0215,6.6886
1.6691,2.011,2.1678,5.1572
2.3415,3.1005,3.4721,7.6012
2.1136,2.8386,3.27,7.2966
1.9397,2.4624,2.7095,6.2118
2.3931,3.1298,3.5213,7.6953
1.4765,2.0321,2.5005,5.7858
1.6639,2.1461,2.4134,5.534
2.3579,3.2196,3.6776,7.8563
2.3239,2.9746,3.2937,7.3944
1.6469,2.1623,2.5189,5.6444
2.0683,2.7377,2.9708,6.9375
1.9654,2.5542,2.8416,6.3278
1.9049,2.5812,3.2087,7.3124
2.1345,2.9823,3.3581,7.4968
2.0697,2.6476,2.9729,6.6099
1.7724,2.1859,2.3772,5.5176
1.9563,2.6848,3.0937,7.0756
1.8728,2.5232,2.8809,6.2166
2.0044,2.4297,2.6771,6.1748
1.952,2.7354,3.3807,7.5313
2.0839,2.7087,2.9622,6.9689
1.8079,2.3479,2.6425,5.8116
2.2298,2.9825,3.4081,7.2344
2.0585,2.7437,3.0623,7.0887
2.0857,2.62,2.9254,6.6296
2.1796,2.9057,3.1823,7.1718
1.886,2.5898,3.056,7.0217
1.6627,2.0908,2.3722,5.3146
2.1035,2.7072,2.9746,6.7671
2.1888,2.8749,3.2552,7.0408
1.8048,2.3668,2.6735,6.3823
2.1534,2.9602,3.3322,7.3756
2.0989,2.6755,3.038,6.6406
1.4319,1.9213,2.34,5.4286
2.3893,3.2894,3.7728,8.397
2.2181,2.8889,3.1284,7.2555
1.971,2.3854,2.6377,6.0516
1.8575,2.6248,3.1386,6.7986
1.961,2.5707,2.8259,6.4921
1.8296,2.3485,2.6427,5.8209
2.0275,2.8455,3.5041,8.2813
1.94,2.5789,2.9021,6.5259
1.9472,2.4361,2.7635,6.1141
2.1645,2.8466,3.1567,7.0152
1.9058,2.5825,2.9928,6.7836
1.8709,2.3519,2.5696,5.965
2.4067,3.1492,3.5259,7.7639
1.8397,2.5544,3.1565,6.9398
1.912,2.442,2.6705,6.2887
2.1034,2.864,3.2309,6.9969
1.9468,2.4395,2.6442,6.128
1.9532,2.5416,2.86,6.5906
2.4611,3.2858,3.7134,8.1488
2.0196,2.6957,3.0012,6.6184
1.4219,1.8713,2.3151,5.3429
1.8203,2.4765,2.7597,6.3519
2.3331,3.0066,3.349,7.5378
2.02,2.6004,2.973,6.4
2.0342,2.8347,3.3248,7.614
1.9392,2.5548,2.8941,6.3905
1.8186,2.2189,2.3878,5.6567
1.572,2.2363,2.8464,6.3303
2.2207,3.0108,3.4471,7.6329
1.8322,2.2797,2.5019,5.7707
2.3391,3.0348,3.4114,7.4747
1.7607,2.3866,2.6894,6.2375
1.8554,2.3753,2.6414,6.0076
2.5542,3.4508,3.93,8.3852
1.8606,2.4926,2.9548,6.9793
1.7496,2.2806,2.5945,5.7467
2.1619,2.8467,3.122,7.0869
2.0035,2.6237,2.9501,6.4441
1.6194,2.0707,2.392,5.3962
2.1956,2.9541,3.268,7.3369
2.2469,2.8839,3.2364,7.1422
1.6914,2.2406,2.5468,6.0603
2.1819,2.9547,3.2978,7.4772
1.8473,2.4439,2.7876,5.9864
2.1956,2.7172,2.9942,6.8288
2.0802,2.9397,3.5511,7.8441
2.2044,2.8959,3.161,7.3791
1.7355,2.1546,2.4098,5.4175
1.7003,2.3999,3.1836,7.0746
1.8158,2.4204,2.7122,6.203
2.2524,2.8349,3.1949,7.1321
2.1924,2.9529,3.2395,7.2653
1.869,2.5027,2.8671,6.613
1.8009,2.3231,2.6337,5.8248
2.1841,2.8457,3.1272,7.0754
1.9324,2.7148,3.3961,7.5205
1.8856,2.367,2.5655,6.1363
2.244,2.9927,3.3424,7.3869
2.268,2.9018,3.2936,7.1526
1.6807,2.2486,2.5463,5.8061
2.1195,2.8918,3.2648,7.1469
2.1337,2.7089,2.9629,6.7768
1.7541,2.2829,2.6721,6.2359
2.0864,2.8958,3.3362,7.1661
2.0923,2.6849,2.9386,6.7282
1.7065,2.0884,2.3426,5.2554
2.3,3.0767,3.3886,8.0776
2.0653,2.7475,3.0748,6.8016
2.0763,2.6224,2.976,6.5084
1.6767,2.3878,3.1346,7.119
1.8964,2.5099,2.8539,6.4723
1.6594,2.1044,2.2948,5.3062
2.5353,3.3247,3.7168,8.1846
2.0079,2.7892,3.3405,7.344
1.7792,2.1771,2.3942,5.6186
2.0291,2.7303,3.1041,6.6547
1.5916,2.1607,2.5723,6.1738
2.0191,2.6234,2.9282,6.7114
2.5185,3.3547,3.7885,8.2728
2.0177,2.5859,2.8521,6.4278
1.7608,2.2835,2.6152,6.0078
2.0463,2.7326,2.9856,6.864
2.1048,2.6871,2.9886,6.6918
1.6828,2.2443,2.7104,6.0013
2.1762,2.9426,3.2773,7.4557
2.071,2.7379,3.0977,6.7346
1.9764,2.4521,2.6771,6.1707
1.8693,2.6448,3.0727,6.742
2.275,2.9511,3.3607,7.3517
1.9494,2.4152,2.6468,6.0866
2.0154,2.8039,3.3814,7.6963
1.8793,2.5216,2.7686,6.3404
1.7334,2.1281,2.3622,5.3873
2.0377,2.7083,3.0853,6.5912
2.0395,2.7466,3.1686,7.4297
1.9391,2.5437,2.8773,6.3693
2.3124,3.0384,3.3234,7.5579
1.6081,2.2148,2.7831,6.3501
1.7962,2.3212,2.6567,5.9745
2.2839,3.1229,3.4979,7.6632
2.3614,3.0871,3.4954,7.5701
1.5883,2.0073,2.2026,5.299
2.1336,2.8161,3.1244,7.091
1.9156,2.5198,2.8672,6.1751
1.526,2.0231,2.3795,5.6359
2.3347,3.2311,3.6798,8.1165
2.1802,2.7351,2.9648,6.9305
1.8414,2.3272,2.605,5.7914
2.0268,2.825,3.3183,7.3077
1.9458,2.5778,2.8583,6.4352
2.1517,2.6266,2.9624,6.6236
1.9453,2.7107,3.215,7.3739
2.1412,2.8317,3.1773,7.1756
2.0143,2.5864,2.9522,6.3995
2.3319,3.0115,3.3021,7.4822
1.6626,2.2394,2.5616,5.6892
1.9782,2.4531,2.6441,6.2592
2.2859,3.0399,3.3962,7.4598
1.7351,2.4247,3.1973,7.2023
1.5977,2.0367,2.256,5.2453
2.1011,2.7841,3.1287,6.8987
2.3019,2.9496,3.2204,7.3541
1.9612,2.5782,2.9618,6.8878
2.1591,3.0252,3.4774,7.3996
2.0606,2.6251,2.9008,6.5565
1.5468,2.0836,2.5589,5.7771
1.9906,2.6761,2.9197,6.9104
2.2524,2.9971,3.3398,7.4061
1.9474,2.3671,2.68,5.9647
1.9678,2.6896,3.0552,7.0502
2.0831,2.6963,3.0167,6.794
1.7135,2.1843,2.3827,5.4593
2.1101,2.9763,3.6622,8.3001
2.0719,2.767,3.164,6.9379
1.987,2.4558,2.6988,6.2253
2.1622,2.9135,3.3068,7.0804
1.9029,2.5548,2.8456,6.6722
1.6806,2.1082,2.3541,5.3285
2.5988,3.3892,3.8556,8.3083
1.838,2.525,2.9408,6.738
1.9755,2.5631,2.8739,6.4929
2.1527,2.8728,3.1385,7.1199
1.9853,2.4721,2.7457,6.1858
1.8452,2.4323,2.8588,6.3956
2.3185,3.0924,3.4117,7.8156
2.2008,2.8726,3.2359,7.0856
1.5187,1.9603,2.278,5.5628
1.8307,2.5408,2.9027,6.3696
1.9493,2.5589,2.9116,6.3161
2.0741,2.6318,2.9194,6.5547
2.1658,3.0338,3.5862,8.003
1.8759,2.4566,2.672,6.1814
1.879,2.3349,2.5867,5.8736
1.7233,2.4515,3.1102,6.8368
2.321,3.0766,3.3945,7.8943
1.7911,2.247,2.5315,5.6311
2.2331,2.8782,3.1406,7.1623
1.8416,2.4873,2.8422,6.4245
1.905,2.4241,2.7479,6.0962
1.9959,2.6854,2.9923,6.582
1.9545,2.6469,3.1736,7.1981
1.8592,2.3613,2.5801,6.0452
2.354,3.0815,3.4417,7.6358
1.9876,2.6729,3.0715,6.4731
1.6032,2.0342,2.242,5.2966
2.3925,3.2315,3.6417,7.957
2.3274,2.944,3.1939,7.3853
1.5899,2.1855,2.773,6.3113
2.1556,3.016,3.4988,7.7019
1.893,2.4376,2.6872,6.1177
1.8501,2.2695,2.5538,5.7069
2.0243,2.8288,3.2836,7.4757
2.205,2.9269,3.275,7.3544
1.8531,2.3161,2.6423,5.7816
1.7528,2.4455,3.0884,7.1718
1.8323,2.4918,2.8589,6.2741
2.1955,2.7478,2.9548,6.9833
2.4612,3.2687,3.6399,8.0279
2.0181,2.7062,3.1527,7.1513
1.7477,2.2618,2.494,5.6826
2.1984,2.9267,3.2923,7.1735
1.6263,2.2529,2.6842,6.2524
1.8816,2.3303,2.5878,6.0327
2.1871,2.9551,3.3726,7.2058
2.1351,2.7033,2.9832,6.7418
1.748,2.3016,2.6411,5.9497
2.1453,2.8336,3.0929,7.1393
2.1565,2.81,3.1589,6.9255
1.8193,2.4063,2.8784,6.4688
2.1249,2.8863,3.1943,7.2646
2.2088,2.8532,3.1915,7.0899
1.6623,2.0491,2.2199,5.1729
1.802,2.4903,2.9424,6.7505
2.2298,2.9815,3.391,7.4457
2.1462,2.668,2.9256,6.7408
1.7065,2.4614,3.2744,7.1021
1.8226,2.3767,2.6082,6.146
1.7027,2.1463,2.3951,5.3968
2.6316,3.4472,3.9198,8.4328
1.9499,2.6767,3.0938,7.0037
1.8507,2.3075,2.6012,5.8747
2.1127,2.7545,2.9913,6.8626
1.699,2.3185,2.8271,6.6107
1.6775,2.2286,2.5498,5.6045
2.4649,3.2758,3.6078,8.1397
2.146,2.7659,3.1157,6.8235
1.7939,2.3005,2.5293,6.0913
2.0532,2.8034,3.1465,6.9254
2.1343,2.7794,3.1557,6.8284
1.7317,2.2268,2.556,6.0383
2.3272,3.1156,3.5195,7.8967
1.9491,2.5644,2.8258,6.3567
1.9548,2.452,2.7461,6.1118
1.944,2.7501,3.2307,6.9617
1.8814,2.3983,2.621,6.069
1.9887,2.5264,2.8434,6.2742
1.7702,2.4872,3.1911,7.5385
1.9746,2.6834,3.0393,6.8638
1.8496,2.2943,2.596,5.8036
1.942,2.6008,2.8957,6.3783
2.0972,2.8692,3.385,7.6183
1.9827,2.5632,2.8001,6.4942
2.4359,3.2204,3.5964,7.9413
1.6075,2.218,2.8041,6.1715
1.6961,2.1467,2.3786,5.5547
2.0322,2.7282,3.0882,6.6995
2.4257,3.0496,3.2975,7.665
1.6674,2.1552,2.4414,5.597
2.2019,2.9627,3.3599,7.344
1.987,2.5733,2.8399,6.3892
1.6378,2.1903,2.635,6.0589
2.2776,3.141,3.483,7.9087
2.24,2.8652,3.1899,7.1599
2.0152,2.5377,2.8918,6.291
2.1014,2.8741,3.2569,7.5357
1.9453,2.6387,2.9987,6.4806
1.6447,1.9878,2.1675,5.0622
2.0332,2.8336,3.4082,7.6362
2.2077,2.9141,3.3252,7.3391
1.8814,2.3866,2.6162,5.9831
2.3213,3.0443,3.4163,7.4726
1.674,2.2308,2.5176,5.9937
2.1275,2.6684,2.95,6.8484
2.2486,3.0845,3.527,7.4732
1.7517,2.4325,3.0486,7.0826
1.7058,2.1949,2.4878,5.6159
2.129,2.777,3.0235,6.9739
1.8913,2.4867,2.7911,6.1088
2.0246,2.7057,3.1768,7.1104
2.2825,3.1173,3.4711,7.762
2.1588,2.7244,3.071,6.7886
1.4834,1.9585,2.2491,5.3515
1.9929,2.7102,3.0354,6.8842
2.347,3.1151,3.5327,7.6558
1.9847,2.3946,2.6214,6.0888
1.9908,2.7729,3.2275,7.1238
2.0452,2.6388,2.8624,6.6865
1.8972,2.3995,2.6736,5.9852
1.8518,2.6179,3.2654,7.2978
2.0209,2.7006,3.012,6.7814
2.0458,2.5803,2.9071,6.4502
2.2086,2.9248,3.2216,7.2078
2.0024,2.7117,3.0867,7.0224
1.6142,2.03,2.3191,5.0906
2.4621,3.17,3.4789,7.8903
1.7382,2.4101,3.1025,7.0315
1.8918,2.4112,2.6191,6.312
2.0754,2.8391,3.1866,6.9706
2.015,2.5692,2.9157,6.3499
1.5524,2.0232,2.2894,5.3531
2.445,3.2851,3.6963,8.2295
2.1315,2.789,3.0575,6.9232
1.5872,2.079,2.4872,5.8196
2.0317,2.7989,3.2246,7.0415
2.0497,2.6194,2.8881,6.5858
2.0919,2.727,3.1021,6.6919
2.1342,2.9551,3.3326,7.7952
1.9504,2.5446,2.831,6.3748
1.9201,2.3733,2.6865,5.9517
1.6894,2.3776,2.879,6.5145
1.9079,2.5531,2.8832,6.4558
1.8819,2.3149,2.5105,5.8834
2.4137,3.1047,3.4617,7.6818
1.8575,2.5601,2.9926,6.4872
1.8755,2.3855,2.6292,6.026
2.1096,2.8497,3.2304,6.9323
2.0526,2.7443,3.1515,7.4885
1.9436,2.5235,2.836,6.3589
2.4282,3.2412,3.6916,7.9196
2.1525,2.7887,3.0719,6.9078
1.6145,2.0584,2.369,5.5235
1.8141,2.4585,2.7062,6.1468
2.3052,2.9683,3.3039,7.3792
1.6892,2.306,2.9052,6.4767
2.1902,2.9906,3.343,7.6884
1.9169,2.5237,2.854,6.231
1.8174,2.2345,2.4333,5.6478
2.22,3.1022,3.6316,8.132
2.3787,3.1538,3.5834,7.8729
1.8134,2.2808,2.5324,5.7081
1.8393,2.5914,3.2722,7.2951
1.8648,2.4764,2.6993,6.3219
1.9119,2.4072,2.6589,6.0646
2.4606,3.3477,3.8119,8.1077
1.9575,2.5648,2.8604,6.7354
1.8495,2.3276,2.6097,5.881
2.2558,2.8881,3.1367,7.2304
1.6351,2.2742,2.7273,6.0761
1.9668,2.4796,2.8185,6.3175
2.2519,2.9868,3.3124,7.3796
2.2646,2.8831,3.2507,7.131
1.7268,2.267,2.5113,5.8319
2.1828,2.9331,3.2816,7.2668
1.9311,2.501,2.8557,6.1402
1.7223,2.2865,2.7556,6.6302
2.0693,2.9018,3.3391,7.2985
2.1285,2.7673,3.0014,6.9573
1.6957,2.0766,2.308,5.2394
1.8874,2.6029,3.0898,6.9205
2.1453,2.834,3.1363,7.1071
2.1415,2.6822,3.0151,6.7094
1.8404,2.5891,3.194,7.4214
1.9816,2.5833,2.8905,6.6473
1.7283,2.2315,2.5501,5.5207
2.101,2.7538,3.057,6.7907
2.0857,2.8785,3.3664,7.4312
1.8743,2.3022,2.4714,5.9265
2.123,2.8355,3.1687,6.9568
